employee_ID,Role,Experience Years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score
f1747744-a327-484b-8751-f4b0e4821513,Designer,17,1.2,0,27.3,2.5,Medium,10.7,12.9,0.1,10,2.6,4.7,9
4770e79a-06ef-41e9-9df1-09e8abeaacdc,Manager,13,8.5,20.2,24.7,2.6,High,10.4,6.4,2.34,3,2.8,2.1,10
1767abdc-22c4-4fc0-9f17-95ced4545dbc,Marketer,2,11.1,26.8,27.5,5.4,High,1,3.7,2.56,3,6.5,3.1,10
ffedc51c-7bbf-48a9-bad9-8ab81bd76913,Developer,7,20.1,51,19,0.2,High,1.7,6.3,4.86,10,7.1,2.8,10
e6468e50-5f65-438f-8964-a0d3ee2c63a1,Manager,11,3.5,12,28,2.7,High,5,10.9,3.49,8,5,3.9,10
912561f7-0a6f-41a5-bcb2-aa471b41bc02,Analyst,12,7.5,13.6,21.7,1.4,High,10,7,2.73,8,4,3.2,10
367ce6b5-8399-4b8b-8d42-0ec9d0b1d0ab,Analyst,19,10.2,31,10,4.5,Low,3.2,7.9,0.1,8,5.3,10,3.4
710b2c3b-450a-462b-9ba7-bccb44dfcb46,Marketer,6,9,16.7,29.9,4.1,Low,1,6.4,0.1,6,6.7,6,6.39
37ac4e01-c438-439c-9670-86add8a2a2cc,Marketer,20,10.1,30.2,20.3,2.7,High,2.2,3.9,0.4,1,4.9,4.8,10
03f65fd3-f057-42b3-b5ca-a30d09d05b6d,Designer,17,1.3,6,25.6,1.1,Low,1,9.4,0.99,1,3.8,9,4.17
73abdf24-5e61-443a-b564-30d81a703581,Manager,12,6.3,21.6,28.6,2.2,Medium,6.3,8.7,3.08,1,5,4.2,9.37
4683ced5-dc9a-4c8d-a2d8-358dd49875f8,Writer,3,21.2,13.3,34.3,1.2,MEDIUM,2.6,16.5,4.48,5,7.5,4.8,5.69
a82dbc84-0818-42fd-99be-14e7939095a9,Marketer,11,24.2,72.5,16.9,6.8,High,3.4,7.7,1.03,2,2.4,8.1,4.92
d0fb8de9-1ee9-4613-a86f-472018dc74cd,Developer,11,11.8,18.9,10.7,9.5,Low,1.1,10.5,3.26,6,6.8,7,3.55
4c607a7a-0833-4d89-aaae-f0ba71ecebea,Analyst,12,9.9,21.4,16.4,1.9,High,2.4,9,1.48,5,5.1,5.8,9.82
e9ada5ae-3142-4029-8251-406d6432f20a,Marketer,10,8.6,22,21.4,1.7,High,2,5.2,4.55,9,6.1,5,10
f6cca003-bc40-410b-8c36-9698568dc895,Developer,16,22.5,56.6,14.4,0.9,Low,3.7,7.5,3.15,5,5.2,5.8,6.54
97eba262-82af-4e61-b5bd-07406bce97e4,Designer,9,15.5,65.3,30.9,0.4,High,5.1,1.6,3.69,9,4.3,7.6,4.12
65fe27f4-9611-48d4-8bd4-04392568d0f8,Manager,13,21.2,12,18,1,High,8.4,4.9,0.52,3,2.6,9.2,4.04
dea29b38-bba1-4c57-9b1f-7cc8496e98ab,Marketer,7,9.1,20.3,26.2,0.9,Medium,9,8.4,1.29,4,4.4,3.4,9.96
b2d6925b-f0f2-4790-a23c-1f5fea52796c,Designer,10,0,0,25.9,0.8,Medium,8.1,8.8,3.2,2,3.8,6,8.04
b6b8a7c2-93dc-4168-8b31-7325c335d0d5,designer,19,23.3,48,26.1,7.6,medium,11.9,3.8,0.18,5,2.6,8.8,7.46
a1b201d4-70a9-4589-ae34-b23f5cc88c7d,Analyst,13,7.4,12.6,23.8,0.4,High,7.5,4.1,2.26,2,5.7,3.3,10
cf30f74d-caf6-4b03-a905-d43bb7282be8,Designer,8,4.5,9.8,32.7,0.3,High,6.1,5.8,2.87,5,4.8,2.2,10
40ded6de-a8bd-46b1-b8cb-9f3fe15fcdd7,Marketer,19,10.2,25,24.5,2.5,Low,3.4,6.3,3.02,9,2.9,6.5,6.04
7c8c3a52-7b95-416d-920d-cd04a483692f,Analyst,2,17.9,64.8,38.3,3.4,high,14.5,8.3,1.9,10,4.8,9.1,6.83
e050d346-5b82-47b3-8f8b-7804beb22bb6,Designer,10,8.7,21.1,19.9,0.8,Low,6.1,4.7,3.37,1,5.2,7.3,5.43
22518e8c-70b8-4ef4-95bf-9d341acb1a0a,Marketer,6,6.8,16.4,25.8,3.9,High,5.7,7.5,0.1,10,5.2,3.4,10
f46363be-0fb9-4bfa-b463-a1059f3d4934,Manager,8,4.1,8.7,37.6,1.1,Low,12.4,10.9,1.09,5,4.2,2.5,9
c1c554d8-9f21-4e1e-9339-2f6b934e08aa,Manager,20,2.6,8.9,29.7,0.7,High,26.2,16.6,3.9,4,1,1,10
a4e2a691-b94d-437f-a8f8-b42f7b15488d,Designer,8,3.1,11.5,33.9,1,Medium,3.8,7,2.83,3,4.3,4.3,9.3
7497fec3-c721-44c4-b87d-082fff45d538,Analyst,5,8.3,18.5,25.7,5.6,Low,5,3.4,0.1,7,5.3,6.2,6.24
bacf07d1-0e94-45d0-9aae-181639ceb410,Designer,19,11.5,59.4,39.7,9.6,Medium,10.2,14.5,4.03,8,3.9,3.5,7.08
92a3287c-4881-4732-b042-fec497757f61,Manager,9,7.4,12,22.7,3.2,Medium,6.8,8.5,2.19,6,4.5,5.3,8.56
c56456f3-5d1c-4974-92c3-12ce2902713c,Designer,2,2.8,1.3,25,1.4,High,6.1,8.1,1.93,2,3,4.5,10
43b81272-96f4-41e6-accf-8c93434f7aff,Marketer,6,14.3,24.3,20,4.6,High,3.8,6.2,0.1,7,5.4,3.5,10
e82faf6f-8f1d-4aab-927c-3703af6f251d,Writer,16,19.7,49.1,21.4,5.6,Low,4.6,6,1.98,6,5,4.6,7.44
50c4fb21-8852-4093-a938-0ff90e841801,Manager,9,3.9,63.1,10.8,0.8,Medium,5,6,2.42,7,3.6,5.9,5.33
448b9cb0-4b83-44ca-bb0e-6274f5afd476,Manager,8,5.4,12.3,31.3,1.5,Low,17.8,14.5,0.38,1,1,2.4,9.07
87978cdf-103f-4674-b0d5-e20ab610eedc,Designer,9,3.7,6.1,27.5,2,Low,2.6,8.4,3.07,8,6.4,7.6,5.23
218cf866-851a-4df4-9fda-b544ebc64300,Analyst,19,10.3,20.4,21,2.6,High,3.3,7.8,2.43,3,4.1,4.4,10
e7ecf83c-8e87-43ba-b47f-66883d1888f9,Manager,18,6.7,12.8,30.2,4.2,High,12.9,9.7,0.8,3,3.8,1,10
a901623c-69e0-4c32-a344-14a59b4740e9,Manager,14,1.4,4.9,27.3,3.7,Medium,23.5,17.6,0.1,5,1,1.4,10
2fd68275-d2ca-4674-b83f-e3c2036f375f,Manager,8,10.4,29.3,23,1.3,Medium,23.7,19.4,0.83,7,1,1,10
6c6591c4-bee2-4175-81fd-dc70c4c4fb9c,Marketer,9,8.8,14.9,32.3,4.8,Low,4.7,6.6,2.89,5,4,4.6,7.45
cccda3cc-f2ba-4ddc-9122-5ecfa40829c3,Designer,16,2.3,56.9,28.6,1.9,High,5.1,15.6,1.42,3,5.1,4.6,3.9
f1acdfd6-1f62-4c5e-9d6e-a16ac16d3ae8,Designer,5,11,33,19.9,4.3,Medium,5.3,11.4,2.84,5,5.1,5.5,8.42
33c566f6-25e2-4ec8-b1cf-374faa26d221,Analyst,17,9.7,19.3,19.6,0.6,High,3.9,4.6,2.66,9,6,4.7,10
83364fa3-931b-4418-8acd-aec9a9c7c71d,Developer,5,9.8,19.1,24.1,1.8,High,10.3,7.7,2.01,10,2.7,1.9,10
781edba1-429b-4a1e-a34b-171e8888fffa,Marketer,5,7.5,13.4,23.2,0.4,Medium,6.3,9.7,1.48,10,6,5.2,8.62
3f7849b2-a637-4d48-b86e-a20fec8ed55d,Developer,9,22.6,63.5,15.7,7.7,High,4.9,9.6,0.1,2,5.3,2.2,10
868cd532-096a-4ef9-b02d-6a24d098d08e,Developer,18,20.7,53.2,23.5,1,Medium,8.1,8.4,0.1,3,3.6,1.4,10
596825c4-5915-4a41-8f12-3fe77e6f2741,Developer,18,21.6,50.4,15.2,1.2,Low,3.8,4.2,2.07,10,6.1,5.9,6.49
27701dc9-7b2e-4412-b6e7-6ae7e814e5f0,Marketer,1,13.2,33.2,11.9,2.4,Medium,1,6.3,4.63,4,6.8,8,6.57
ac62791e-087d-45ac-8e63-a424aeb601fd,Analyst,5,4.2,7.3,21.4,2,Low,4.1,6.1,0.84,10,4.7,8.6,4.48
d558d996-f3c7-46c1-9a41-53c3baacc415,Designer,19,7.3,8.3,30,1.7,High,2.8,10.9,0.1,7,4.9,3,10
f841d161-a535-49c5-af19-2ce9f19a4593,Designer,14,7.7,21.8,23,2.6,Low,5.5,7,3.58,1,3.1,7,5.67
64f24cd0-196f-4961-8f91-d93dc78bcdd3,Marketer,7,3.7,13.2,16.7,1.1,High,2.7,9,2.04,9,6.1,7.2,8.79
ba7ddf92-e395-4a03-a734-190ce6699b71,Analyst,15,8.4,12.6,34.9,0.4,Medium,5.7,10.7,0.36,9,4.9,2.2,10
5b35af8a-f861-4be9-acb6-6fa8a9a1317b,Developer,2,3.4,12.5,30.1,1.3,Low,7.3,9.3,3.61,8,4.6,5.8,6.55
53dd5c75-d530-4bb3-bc01-07ef21b5bd02,Analyst,10,13.3,34.1,12.9,1.1,High,1,2.6,3.09,7,4.3,6.2,9.53
26571fd1-d661-4190-8849-b89d70838acc,Marketer,8,16,17,32.6,0.3,LOW,9.5,5.1,4.09,9,1.2,4.3,6.19
4d449c7f-1c2d-4f80-ace3-b67b9d835fa2,Writer,5,11.3,17.4,25.4,0.7,Medium,2.8,7.6,1.39,7,6,4.6,9.07
5cf86aed-dd59-45e8-9d67-56886a482e97,Analyst,18,5.9,16.9,20,2.6,Low,8.2,6.8,3.63,2,5.4,7.5,5.3
b823cda9-00d4-416d-92b0-d87d700982da,Analyst,12,1,3.7,29.2,0.2,High,5.7,7.6,0.24,2,5.7,4,10
7abe2359-6986-4b96-82ad-749ca20853cb,Writer,3,16.6,1,16.5,0,High,10.7,7.7,1.63,3,5.3,4,2.61
3f99b3fe-287e-43a2-916d-f4f411073fca,Designer,8,21.8,10,32.1,0.4,Medium,6.2,14.2,3.34,3,5.6,1.3,9.28
b64ae142-d67d-4bd3-869c-bac024625efe,Manager,15,2.4,8.9,25,4.5,High,5.1,7.4,0.1,5,4.8,4.9,10
e55630ad-522c-40df-b1f2-f659ab165c86,Designer,1,14.9,63.4,21.8,6.8,Medium,8.9,14.5,2.97,2,1.3,3.8,8.78
40cc0177-453a-45db-848b-b7d77dd85c15,Manager,14,13.4,23.2,11.4,9.6,MEDIUM,19.4,9.8,4.88,3,2.6,3.5,8.54
fda60db8-d1ec-4c6d-b56b-4f41473af1c2,Developer,8,27.2,71,11.2,0.9,High,1.4,4.8,3.18,7,6.4,3.1,10
05a0ff37-57c2-4810-b698-ce3a3a41caf3,Analyst,16,23,52.3,32.7,7.2,Medium,3.7,13.7,3.98,10,1.9,3.8,7.31
3ecb1678-5494-4568-ab57-df5beafb1619,Designer,12,3.6,5.7,34.8,0.7,Medium,6.6,5.1,2.95,3,5.6,3.2,10
beae3aef-f11f-42b2-a9d1-d247fef152cd,Analyst,9,9.3,17.1,30.2,1.6,High,2.8,9.4,0.99,6,6.1,2.4,10
3d2d3241-2bc7-410d-a13f-ef364c8095dd,Designer,7,1.7,0,27.7,5.4,High,2.4,7.7,0.28,8,7.9,5.1,10
878b0ac4-3213-4069-8f1a-c029052f7a3f,Developer,14,25.3,63.6,15,1.1,Medium,1,2.8,2.88,2,5.9,4.2,9.38
c695c455-64c8-4711-80ef-e9ee3153a3d6,Designer,5,3.5,12.9,27.6,1.5,Low,5.1,7.8,0.57,7,6,7,5.67
cc19f112-3089-40fd-b411-b1646cd8caba,Designer,11,21.2,17.7,33,9.8,low,4.3,5.6,3.23,5,2.3,2.5,5.79
fba8d5b9-4d60-4e31-9108-684f700e97e3,Marketer,8,18.7,25.5,10.8,5.1,High,14.7,18.6,0.64,10,4.8,6.9,8.39
839638f6-d3f3-4b2a-ab82-d2ccecf30881,Analyst,11,16.3,38.1,16.6,2.3,Medium,10.9,14.6,0.93,2,4.6,3.5,9.88
2f05fab3-8ee3-4887-9597-85f5b727bd27,Manager,1,12.8,39.2,37.8,4.7,High,6.6,18.9,0.73,10,8,2.8,8.16
faf94fb3-d7be-4e48-b31c-842dd3f6b54d,Marketer,10,8.7,25.7,22,4.3,Medium,7.7,8.6,2.62,5,2.1,4.9,8.85
4f33d1fd-1deb-4c53-b421-0727f6f22d8c,Analyst,11,8.7,21.2,25.2,0.5,Medium,8.7,11.3,3.87,2,5.9,3.9,9.61
2e92e86b-69eb-47fe-a7bd-fe766657a370,Analyst,16,10.2,17.6,27.3,1.9,High,6.3,9.5,2.59,9,4.7,2.1,10
1001f9ac-d317-41a0-a9e5-43b422a6419f,Marketer,19,16.5,40.2,11.9,2.2,High,7.2,12.9,0.1,6,1.7,4.1,10
75b39aef-d05e-4fd7-b650-62d6422e1d42,Marketer,8,0.8,55.7,27.4,5.1,Low,5.8,7.6,4.44,8,1.7,3.1,8.13
b54cf2a6-6d7f-4cdf-b72c-f94a89606f45,Analyst,14,12,27.3,19.7,2.8,High,5.7,4,0.27,7,6.4,3.6,10
e7ffc32c-cdbf-4660-b71b-8ecde25b2b1e,Analyst,7,8.8,24.6,24.9,1.7,High,7.7,11.7,2.09,9,5.3,2.6,10
f0b68cd9-241c-48ab-88ae-c8f77b20e532,Marketer,13,11.6,27,22.4,1.6,Low,2,2.6,1.06,3,6.6,7,5.66
8e03e310-c9c4-4645-b449-14c7f3da9e7a,Writer,6,16.9,32.8,13.6,1.3,Medium,5.8,7.7,2.34,10,5.9,5.4,8.48
ab10e643-57cf-47ff-a99c-11d43d525717,Analyst,20,9.7,25.4,19.8,0.5,Medium,1.8,9.8,0.66,1,4.7,6.7,7.53
69d2cb4f-ea85-4c0d-9e42-46c1c9e7d0de,developer,4,4.5,65.5,14.9,9.7,High,7.4,17,1.38,7,3,5.3,8.81
3cafe84a-abcd-4771-aa1f-336c37fc084f,Designer,19,4.6,7.1,27.7,3.8,Medium,2.8,6,0.1,1,7.3,5.7,8.26
70a12954-d9c7-4e66-a9fe-c4dadd18dfce,Writer,9,14,32.6,21.6,3.9,Medium,6.3,7.3,1.95,4,5,4,9.51
6c00faa2-38d9-4c1e-9134-ffe5354a20b5,Writer,14,23.1,63.9,13.4,1.3,Medium,2.5,4.5,4.04,1,4.9,4.8,8.94
db612186-9e5a-49c6-a7b6-a4ec51c95ff5,Developer,15,8.4,14.7,20.6,4.4,Low,2.6,6.2,0.93,6,5.5,8.1,4.85
561da51b-963f-4850-aeea-8b0495b52138,Marketer,6,6,14,23.3,2.5,Medium,8.4,8.8,0.7,10,4.5,5.1,8.71
ea384072-ab38-42ec-8c79-4d4d3c7d211c,Developer,19,10.4,27.7,28.5,0.3,Low,5.4,6.8,2.07,1,3.8,4.9,7.21
941efd64-3dae-4339-8a40-2fe0ea575211,Marketer,6,7.8,21,34.5,0.6,Low,6.1,8.8,5.12,8,5.8,3.9,7.95
43c78c21-5433-4587-96c6-8f62b20e2930,Marketer,7,9.6,33.5,24.1,0.5,High,8.4,11.7,1.57,6,4.1,2.5,10
203ff3a2-d679-4518-b721-b699941ee461,Developer,13,13.5,35,13.7,3.2,Low,4.6,7.2,0.1,2,5.9,8,4.91
59250f6b-96ed-4a81-b4de-483480707ca8,Developer,13,17.7,34.4,34.1,8.7,,7.1,17.6,2.67,9,3.2,7.7,1.29
5a1e4686-0011-4dde-909b-9eae49d8efa3,Manager,7,6.6,17.1,29.1,1,High,13.2,12.3,4,10,2.3,1,10
20fb4a75-1a20-4561-a1b9-e421a1fffdb6,Analyst,6,10.8,21.4,20,1.3,Medium,1,2.6,0.31,8,6.7,6.6,7.61
3fa5e116-03cb-4d04-806d-aa09120d02ad,Designer,4,8.6,21.2,25.2,2.7,Medium,12.3,13.4,2.5,5,3.5,3,10
35c5b476-c738-4e9b-b2d0-6953ea4db364,Manager,9,7.9,15.1,33.5,3.4,High,9.7,11.2,0.1,9,4.9,1,10
ac6d6cec-7803-4c1c-ac34-5e3e05554dfa,Developer,9,20.4,47.1,22.3,1.2,High,9.5,10.2,3.09,9,4.3,1,10
cd9bcb68-5433-465a-a044-c2ed225c9b6b,Marketer,13,8.1,20.9,20.8,1.7,High,1.5,2,2.09,2,6.6,5.4,10
4d0dd808-019c-49e9-826a-6e23698ecc0d,Manager,1,6.7,8.9,32.8,2.2,Medium,11.2,9.7,3.18,6,4.7,1.8,10
1e846e34-c854-46bf-84da-39209bba6acf,Designer,2,7.8,21.7,22.4,3,Medium,6.4,11.4,1.64,4,3,5.4,8.5
fc5b8941-59d6-4337-a324-b3124a17af23,Writer,13,13.7,36.1,10,2.1,Low,4.9,6.9,0.82,7,6.3,8.8,4.32
c878a305-1080-44eb-ab60-2e10216bc7e7,Manager,11,16.2,75.8,35.5,1.3,Low,5,8.7,0.57,1,7.2,7.8,6.8
288dea1a-bbeb-4eee-b510-29d9efd417fc,Developer,1,9,29.6,19.9,2.7,Medium,3.2,2,0.64,1,3.1,6.5,7.68
475cb0e4-3c00-4673-b8a6-07d5dfdc3353,Developer,11,17.9,48.7,12.9,0.6,High,1,7.3,3.32,3,5.7,5.1,10
af95a92c-54ba-4835-8a00-62482d28fb47,Analyst,10,5.6,0,39.7,0.4,Medium,7.7,7.6,4.92,1,4.1,1.2,10
2c6aa578-1f40-428c-bc02-faac92ced3fe,Designer,15,3.6,7.5,23.7,0.3,High,8.4,12.1,4.8,5,5.6,4.1,10
28492c18-1240-4952-9a86-4a2900dc6507,Writer,16,17.5,43.3,16.5,3.6,Medium,4,5.1,0.91,6,4.3,5,8.78
968311b0-8b29-4c58-a4a9-8fc972390409,Analyst,20,16.7,39.1,17.5,1.2,Medium,6.7,7.9,1,4,4.2,4.3,9.3
33ef0f0d-c527-44ae-9cf8-6132059ea2e8,Designer,7,20.8,21.6,12.9,9,Medium,11.8,19.6,1.1,7,3.8,5.7,6.68
61f56f46-563a-4437-ba38-5bfdf0ac83ad,Developer,7,24.4,67.6,10,2.3,High,8.8,9.6,3.16,3,5.7,2.2,10
36cf16c6-dbe2-46f8-bf39-3b049b107606,Designer,14,6.3,13.9,31.8,2,Low,10.3,11.9,3.09,7,5.6,3.9,7.95
5cbe32cf-3ac8-4a48-9efc-f0b82d6e2f6d,writer,7,2,56.4,37.4,9.2,MEDIUM,7.1,4.3,0.16,7,7,8.2,5.51
5d540a06-3c9d-46a8-9bfa-b91c1cf24ed1,Manager,20,7.6,44.5,22.2,3.7,High,19.5,12.9,2.06,4,5.5,6.5,8.63
b38054e2-a924-410b-a2a4-f41d8e0e9d71,Analyst,10,9.1,23.2,24.5,2.3,Low,9.6,9.3,0.18,4,4,5.2,6.99
6aee31ec-f8ac-4477-a5f2-5f9963a5a6fa,Writer,18,11.3,32.4,23.5,1,Medium,4.6,4.7,1.03,6,4.8,4.6,9.06
d5a71f50-49a0-4df1-a716-4ad704e38a8d,Developer,1,24,51.3,14.6,2.4,High,5.4,8.7,5.28,6,4.4,2,10
ac7f6118-a3d3-4ebd-87e9-866dbe2ebf38,Analyst,13,14.2,40.9,21.7,3,High,1,8.2,0.1,8,5.2,3.8,10
6fcdc893-48ba-4607-a8d4-570e2a8558c7,Analyst,5,12.5,23.2,25.7,0.6,High,5.7,5.4,4.46,5,4.7,2,10
053b8ad2-e1f7-4c69-9ea1-8825d98215bb,Manager,4,2,12.6,26,3.2,Low,15.8,11.4,1.97,4,3.3,5.1,7.08
fda98d32-00d1-41b7-a03d-78a54103d6c7,Analyst,7,3.5,11.7,19.9,1.4,High,6.5,9.4,3.55,6,5.6,5.5,10
2ec62ad8-a7af-411c-ba55-f339bcbd30bf,Designer,1,4.9,6,32.7,1.9,Low,1,4.1,3.41,7,4.9,6.4,6.12
174e802b-c6cb-46d5-910e-25979ae16e83,Marketer,5,12.6,6.9,10.4,2.9,Low,11.6,12.2,3.25,3,6.8,9.6,6.61
cafc6128-b16e-48b1-b15b-49eb70c8b689,Marketer,8,10,22.7,13.4,0.5,Medium,1,5.9,3.23,10,6,8.4,6.26
f8d4f17f-e624-4318-bad7-c51cbd40f3c0,Designer,14,5.4,37.4,38.7,1.4,High,11.3,13.3,4.5,1,4,2.5,7.63
655faee1-2cd9-4a6f-840d-37857e9e0cfb,Designer,11,17.3,67.6,15.7,4.5,Medium,12.5,12.4,3.24,10,3.4,6.9,1.46
245b5a30-733c-43d7-a3b2-84c8f4642931,Developer,6,2.4,59.9,14.3,6,High,14.6,4.1,4.33,,4.9,3.8,1.35
feabbe81-6c4b-4aee-b124-af2ca1527660,Marketer,15,8.5,24.3,21.8,2.1,Low,5.5,12.3,2.6,9,5.1,7,5.65
b37358c0-46e6-461d-9c5d-285589bf4953,Marketer,19,4.7,8.4,31.7,0.6,High,4.9,9.8,2.62,10,5.3,2.7,10
6a8a1e14-0157-482f-ba96-d9124a2a73dd,Writer,19,14.7,34.8,19,0.8,Medium,5.8,9.4,3.15,8,5,4.6,9.07
3113e519-b5d5-44c0-bc8c-64f7372bd900,Analyst,18,6.5,14.3,19,1,High,3.6,7.6,3.06,1,5.2,5.7,9.9
84cbe9bc-7058-41cc-b704-4621e33a5d56,Designer,4,5.2,18.7,22.2,2,Low,1.6,2.5,0.54,8,6,8.8,4.34
1fb1bb4c-fbda-4eb2-bc5e-28462ff698e7,Analyst,15,8,16.3,21.8,0.9,High,1.4,4.8,4.16,6,5.9,5.2,10
8d41870f-0060-48de-a87b-fff60d7b6951,Writer,19,18.8,49.2,23.1,3.4,High,5,7.9,2.63,5,6,1.3,10
3c2b8186-9660-4c4f-abe0-e0a4d2e48570,Manager,10,2.1,8.7,27.8,3.2,Low,13.2,11.8,2.5,1,3.8,5.2,6.99
e9181be3-0b8c-4636-9bb4-f27662a5484f,Developer,3,21.5,53,34.6,9.3,HIGH,5.5,12.7,0.59,10,2.5,2.3,9.16
c754eeec-1f0f-43b5-973f-26c8eba867dd,Analyst,20,10.6,27.1,24.8,1.3,High,7.1,7.8,3.42,2,3.9,2.4,10
49a315d8-4779-4d1d-bad2-06f9505dd08c,Writer,3,11.5,29.2,26.3,2.6,High,7.7,9.6,3.06,5,6.3,1.6,10
1d72e122-2746-4988-8890-316c9eedf639,Marketer,15,3.2,27.2,10,3,Medium,19.8,2.4,2.68,3,4.6,1.1,1.6
4ec67134-4210-4254-bad0-ae4133e69427,Marketer,5,11.1,22.5,30.4,0.5,Low,7.8,8.3,0.61,5,5.4,3.7,8.11
0a9381ce-201a-4b2a-a4c8-7413c3087208,DeSigNeR,9,23.6,9.6,16.6,9.7,,7.6,3.9,0.96,,1.7,7.8,3.79
303da1e1-01a2-4ff3-9f5b-e47bb19dccf5,Developer,16,19.2,59.1,10,1.1,High,2,3.3,1.2,9,5.6,5.2,10
a9f506dd-ff9a-4213-94c3-a60dcb16b680,Manager,8,11.3,36,26.3,6.2,Low,21.3,16.7,1.14,10,3,1.3,9.88
af9e388d-bd3b-437a-82ca-9f6238411f4e,Marketer,11,2.4,8.2,30.7,0.5,Low,7.6,7,0.41,1,3.9,5.8,6.54
c583899c-f951-4755-9b8b-7fa0a3f1924d,Analyst,9,9.9,22.6,22.5,0.5,Medium,4.4,5.4,1.14,3,3.5,5.3,8.56
b4e31f9a-7af2-4155-8463-a06fd38ac6e6,Analyst,1,6.8,9.1,20.8,6.2,Low,2.2,6.4,0.81,6,5.1,8.6,4.49
420c2cd4-5018-48e8-ba85-1b9ce5c224aa,Marketer,3,11.5,25,31.2,1.1,Medium,5.3,10.5,3.16,6,6.7,2.5,10
ef894d77-a889-457d-8d2b-196ad251a9e8,Developer,6,23.3,13.4,14.1,3.2,Low,19.6,18.3,1.66,4,3.2,9.8,3.84
392be862-da0b-4b54-b261-122aaa015eed,Writer,18,7.2,21.5,21.1,2.8,Low,3.9,7.5,2.15,3,5.7,8,4.93
0f98144b-5562-475b-a9ea-827af7c8d1ce,Analyst,15,14.2,31.7,18.2,2.9,Low,1,7.8,1.02,5,5.7,7.6,5.2
4f97fd61-a506-462a-bacb-df17f3ced76b,Manager,16,3.1,8.8,26.3,2.9,Medium,7.5,7.3,0.96,5,3.9,5.3,8.56
dd8c162c-7173-4c74-a0ee-624ee3197774,Manager,20,7.3,16.5,37.7,3.2,High,29.3,20,0.1,3,1,1,10
ff48827d-ed79-4a2d-ac1b-8b0f7c4660fd,WRITER,5,21.2,44.6,21.6,1.2,Medium,2.4,6.6,0.61,6,3.9,5.6,6.44
f46157d4-802d-4445-88e1-9681bb9736d8,Developer,14,14,75.4,33.5,1,Low,16,19,0.43,3,7.8,5.6,5.74
1958eb3d-1617-453a-bff6-e9c6f0faefbc,Marketer,1,12.1,31.9,13.7,4.5,Medium,9.5,7.3,0.1,8,3.3,5.7,8.27
404f2a89-3e13-4a0f-b545-c61d99735e2b,Writer,15,10.5,28.4,18.6,1.3,Medium,5.9,10.2,2.15,2,5.8,5.8,8.2
7a7a9971-c054-4ea2-90ce-0fa44a39cd8b,Designer,20,3.8,6.7,19.6,0.9,Medium,6.3,8.1,4.1,1,6.4,7.1,7.23
00d55d1f-8221-4c74-904a-586e9a2a4488,Manager,20,9.6,28.9,16.7,0.2,Low,21.3,14.2,0.48,2,2.2,4.1,7.81
5b99f2ef-637d-40d6-87eb-4eeb7bdf5275,Designer,1,6.6,13.5,20.6,0.3,High,1,7.8,3.17,9,7.4,5.9,9.74
5123ae25-c241-44f2-9dbe-bbb3ae0b227e,Developer,18,17.5,50.9,17.4,1.5,Low,2.3,2.6,0.1,3,5.6,6.7,5.88
b0f84b17-6680-4964-b2fb-fb8cddf7e7a3,Developer,11,19.7,54.4,15.5,1.1,Medium,3.4,6,1.35,10,5.4,4.8,8.92
af9fb25c-3ee2-4f20-b659-98bdeaf088d7,Analyst,15,8.6,20.2,19.3,8.3,Low,7.2,19,0.87,8,5.2,3.2,2.88
ce0381af-9e0d-4724-9428-175bf10b6ad0,Developer,8,20.2,54.9,10,0.5,Medium,5.8,8.3,2.85,6,3,5.5,8.41
d7de4fd1-183a-4633-b447-0d0b0ee1dc88,Analyst,6,14.3,24.8,19.4,9,,2.7,5.3,3.99,,2.1,3.8,9.83
3a10d4eb-03a0-4ce4-83ec-f3b0e6f3cb93,Writer,7,14.3,31.1,20,0.3,Medium,11.8,9.7,5.33,4,3.6,3,10
826f5a4b-89a0-4dc7-82d6-fb617beb3fe0,Writer,2,18.9,44.1,17.6,0.9,High,3.5,5.1,3.36,2,4.3,3,10
f8cb3221-afcc-46e4-8a78-48c63ff396c6,Marketer,16,6.2,16.5,15.4,4.3,Medium,2.8,7.8,2.5,3,7.1,8.4,6.26
7942a37b-6bfa-45e8-9d2e-f9e900fbba3f,Marketer,15,15.5,76.9,32.6,8.3,HIGH,8.9,12.7,3.42,10,2.3,4,5.06
f5f12ac7-f033-483d-a474-bacea92700a9,Analyst,2,0,0,35.4,1.9,High,7.7,8.2,0.65,8,5.8,2.2,10
cce198a7-83df-498d-aab5-7fece8cbfc79,Analyst,16,15.1,4.5,18.1,5.7,High,9.7,10.3,1.45,2,1.8,3.2,5
cb5f24d6-9be8-4404-afba-6d689e0accd1,Developer,6,12,24.1,21.2,1.5,Low,3.9,8.7,3.95,4,5.3,6.7,5.88
016cfae5-28e2-4894-8a8f-10ca4d1f0add,Designer,11,1.6,73.5,32.5,5.4,Low,11.9,18.3,4.17,7,5.3,4.8,8.31
36456410-a136-43fc-8316-34dccb91549d,Designer,15,6.3,14.6,31,0.9,High,4.2,10.5,3.9,9,5.8,2.6,10
