Employee Id,Role,Experience Years ,Ai Tool Usage Hours Per Week,Tasks Automated Percent,Manual Work Hours Per Week,Learning Time Hours Per Week,Deadline Pressure Level,Meeting Hours Per Week,Collaboration Hours Per Week,Error Rate Percent,Task Complexity Score,Focus Hours Per Day,Work Life Balance Score,Burnout Risk Score,Efficiency Leverage,Deep Work Balance,Learning Zone,Employee Health Personal,Sustainability Rating,Performance Sustainability Index,Burnout Level,Experience range,AI Leverage,Employee Persona,Future Risk,Risk Category Column
9c3253dd-a10d-414c-af63-838b1a813b87,Others,11,24.1,56.1,26.0,0.20,High,6.6,16.70,4.41,5.00,4.50,3.50,8.00,2.33,-0.80,Risk,Risky,4.90,29.10,High,8-12,High AI,Toxic High Performer,2.58,Stable
b71483b0-92c7-4911-825d-ce3ceee2b02d,Marketer,19,4.2,15.8,20.0,1.80,High,1.0,8.00,2.08,7.00,6.30,6.70,9.16,3.76,22.50,Risk,Hardworking,1.49,41.07,High,16-20,Low AI,Struggler,3.77,Monitor
a27a2f3e-258c-4865-8fbe-ce843cdfe2fe,Designer,5,2.2,1.8,31.3,3.60,Low,9.7,4.60,0.98,3.00,1.80,1.90,4.58,0.82,-5.30,Stable,Developing,0.77,17.86,Low,4-8,Low AI,Steady Worker,2.52,Stable
0ccdb6d8-79a9-4ffc-ad02-450a5d6fd716,Manager,18,8.7,24.0,22.5,0.40,Medium,14.0,11.70,0.20,5.00,3.20,3.20,10.00,2.76,-9.70,Risk,Hardworking,2.35,27.59,High,16-20,Medium AI,Struggler,2.06,Stable
5b0226c5-4a81-4929-96ff-1f7c98e42223,Marketer,10,8.3,24.4,23.5,2.00,High,6.3,6.10,0.10,4.00,5.40,3.50,10.00,2.94,14.60,Stable,Hardworking,2.42,29.40,High,8-12,Medium AI,Struggler,2.23,Stable
ba22f71f-12ad-405a-aeb2-aa0ea8d21f20,Manager,2,6.3,20.3,20.7,1.20,Medium,13.7,11.40,1.42,1.00,5.40,4.30,9.29,3.22,1.90,Risk,Hardworking,2.02,34.68,High,0-4,Medium AI,Struggler,2.79,Stable
ae633ad7-7c83-4a0e-8a77-52ade12127b2,Developer,18,17.1,46.1,21.8,1.50,Medium,6.4,9.40,3.62,8.00,2.20,3.20,10.00,2.70,-4.80,Risk,Risky,2.94,26.96,High,16-20,High AI,Toxic High Performer,2.04,Stable
d7adb653-f01d-49cb-8873-17c2a9901358,Manager,11,8.6,22.8,22.8,3.10,High,7.8,7.70,0.17,2.00,3.70,3.20,10.00,2.65,3.00,Stable,Hardworking,2.24,26.51,High,8-12,Medium AI,Struggler,2.02,Stable
83adad23-8eaa-4382-b135-4cd9c0ebb17c,Manager,13,5.1,12.8,29.7,2.30,Low,19.2,15.10,2.91,2.00,1.90,2.50,8.99,2.51,-24.80,Stable,Hardworking,1.12,27.92,High,12-16,Medium AI,Struggler,2.06,Stable
89e939a8-ab58-4c74-af8a-570bd0348a8f,Developer,15,21.2,55.2,19.9,1.50,Low,8.3,8.40,3.92,1.00,6.90,7.00,3.50,2.60,17.80,Risk,Risky,27.40,74.39,Low,12-16,High AI,Toxic High Performer,5.09,Critical
7b310a22-e971-4158-8543-45acbfd848d0,Manager,1,5.3,21.2,24.3,4.40,Medium,12.9,14.90,3.10,4.00,3.90,3.90,9.60,4.00,-8.30,Stable,Hardworking,1.59,41.67,High,0-4,Medium AI,Struggler,2.89,Stable
2fd07f93-dc8d-4aac-b6c8-211bc8cd1411,Developer,9,12.0,29.6,11.7,0.40,High,1.6,7.50,2.22,5.00,6.10,6.70,9.17,2.47,21.40,Risk,Hardworking,2.74,26.90,High,8-12,Medium AI,Struggler,3.25,Monitor
184c1127-07fa-406f-ab63-b172a532572d,Analyst,2,5.5,12.0,30.8,0.80,High,6.5,10.10,1.89,5.00,5.00,2.30,10.00,2.18,8.40,Risk,Hardworking,0.97,21.82,High,0-4,Medium AI,Struggler,1.56,Stable
668a8bd7-3be1-4bc8-ac92-419041e21e05,Marketer,20,17.5,69.0,31.4,6.00,High,16.4,7.00,1.36,6.00,6.60,5.20,5.56,3.94,9.60,Growth,Efficient,19.28,70.91,Moderate,16-20,High AI,Star Performer,4.47,Monitor
ba3d88c1-3c0a-488f-90da-92b6b71b4820,Developer,17,13.5,46.6,30.1,1.70,High,14.7,14.90,3.26,7.00,1.40,1.10,5.15,3.45,-22.60,Risk,Risky,11.84,67.03,Moderate,16-20,High AI,Toxic High Performer,3.17,Monitor
ffb1843d-2b66-4c1b-9877-6adf2615c99d,Developer,4,16.6,34.0,23.0,2.70,Low,1.6,4.10,0.61,8.00,5.40,5.70,6.62,2.05,21.30,Stable,Developing,7.28,30.94,Moderate,0-4,High AI,Steady Worker,3.54,Monitor
4c92a640-06ba-4bea-9d37-5bd66b9736f0,Manager,19,4.1,23.0,23.0,1.40,High,11.5,12.40,1.98,8.00,2.60,3.40,10.00,5.61,-10.90,Risk,Hardworking,1.84,56.10,High,16-20,Low AI,Struggler,3.26,Monitor
c89cc630-2ec7-4a96-90b5-e33c8969e693,Analyst,18,8.7,17.9,31.0,5.60,Medium,9.0,11.70,0.10,4.00,3.70,2.30,10.00,2.06,-2.20,Growth,Hardworking,1.77,20.57,High,16-20,Medium AI,Struggler,1.51,Stable
0cb1c238-fb47-4f61-8e8b-b4f1d1c918a3,Marketer,4,6.8,22.6,22.3,1.50,High,5.5,8.70,2.83,6.00,4.90,4.40,10.00,3.32,10.30,Risk,Hardworking,1.62,33.24,High,0-4,Medium AI,Struggler,2.65,Stable
a550aa7f-4874-4a5a-a123-63fe2d682e50,Analyst,8,14.0,38.5,23.9,2.80,Medium,2.3,5.70,3.31,5.00,5.40,4.50,9.16,2.75,19.00,Stable,Hardworking,3.07,30.02,High,4-8,High AI,Toxic High Performer,2.70,Stable
2b39bb80-a5f5-4a07-b07a-8c8e45cac16e,Writer,13,14.1,35.2,25.7,1.70,Low,2.6,2.60,0.10,2.00,4.10,5.40,6.84,2.50,15.30,Risk,Developing,7.45,36.50,Moderate,12-16,High AI,Star Performer,3.57,Monitor
66ea408b-173f-4036-9819-19243d058b68,Designer,6,2.8,4.3,33.3,4.50,Low,9.5,11.00,0.10,10.00,2.70,4.60,7.44,1.54,-7.00,Stable,Hardworking,0.77,20.64,Moderate,4-8,Low AI,Steady Worker,2.76,Stable
8873f48e-843a-461c-bd38-c7997405e64f,Manager,5,6.0,13.7,24.5,4.20,Medium,11.0,10.90,1.16,4.00,4.30,4.10,9.44,2.28,-0.40,Stable,Hardworking,1.36,24.19,High,4-8,Medium AI,Struggler,2.31,Stable
ea54c3f3-baf3-4bb0-a14f-5892cdbcdc62,Manager,13,1.5,5.1,25.5,2.90,Low,6.4,9.10,3.18,3.00,3.20,7.60,5.20,3.40,0.50,Stable,Developing,1.29,65.38,Moderate,12-16,Low AI,Struggler,5.08,Critical
a9fa1424-4820-40ca-ae14-7cc7cc7e615a,Analyst,3,4.5,7.9,30.9,7.20,Low,2.6,4.10,0.10,6.00,7.00,6.50,6.03,1.76,28.30,Growth,Developing,2.15,29.11,Moderate,0-4,Low AI,Steady Worker,3.84,Monitor
5eac79f8-8c6b-462f-8448-88199c8b447d,Marketer,11,2.6,52.5,25.4,6.20,Medium,6.8,8.30,3.86,10.00,6.80,7.90,6.07,20.19,18.90,Growth,Risky,8.75,332.66,Moderate,8-12,Low AI,Toxic High Performer,11.63,Critical
e5b84e36-e90e-4951-ac04-a588bd40273c,Developer,20,8.1,23.4,17.8,0.60,Low,5.2,8.20,0.10,10.00,4.00,8.20,4.77,2.89,6.60,Risk,Developing,10.18,60.56,Low,16-20,Medium AI,Steady Worker,5.18,Critical
657ead13-7cb7-454d-9902-6a5587be9add,Marketer,9,10.3,25.2,15.6,1.20,Medium,1.0,6.60,2.70,5.00,5.70,7.80,6.71,2.45,20.90,Risk,Developing,4.09,36.46,Moderate,8-12,Medium AI,Steady Worker,4.31,Monitor
f00ae786-bf6c-4302-b8ca-4875973b0fcf,Marketer,8,2.1,9.1,23.2,1.80,Medium,4.5,4.30,1.02,6.00,5.90,7.00,7.29,4.33,20.70,Risk,Hardworking,1.54,59.44,Moderate,4-8,Low AI,Steady Worker,4.65,Monitor
f75100ec-2199-4039-b251-2b16389407d8,Analyst,1,8.6,18.1,22.8,1.90,Low,8.1,9.10,1.14,4.00,5.90,6.10,6.32,2.10,12.30,Risk,Developing,4.01,33.30,Moderate,0-4,Medium AI,Steady Worker,3.78,Monitor
3c0134e2-a5d8-4bde-937f-09c397f433de,Marketer,15,7.9,15.9,30.5,0.40,High,10.9,9.10,4.57,3.00,4.70,1.00,10.00,2.01,3.50,Risk,Hardworking,0.86,20.13,High,12-16,Medium AI,Struggler,1.11,Stable
b0981c8a-a310-4c86-b8ee-8854d2bf0bb8,Analyst,20,8.5,21.8,30.7,0.80,Medium,4.6,10.90,0.10,9.00,5.70,3.50,9.88,2.56,13.00,Risk,Hardworking,2.21,25.96,High,16-20,Medium AI,Struggler,2.11,Stable
fcdb8e1b-fa05-4d8e-b488-82f8ebea6c93,Developer,20,21.4,59.5,10.0,4.90,High,3.7,3.30,0.10,9.00,7.20,4.20,10.00,2.78,29.00,Stable,Efficient,5.89,27.80,High,16-20,High AI,Toxic High Performer,2.37,Stable
74dab359-a1e4-414d-955b-4ea1c0328000,Marketer,12,11.3,21.3,16.6,7.20,High,2.4,4.20,1.48,5.00,6.80,3.80,8.70,1.88,27.40,Growth,Hardworking,2.40,21.67,High,8-12,Medium AI,Struggler,2.28,Stable
e2f274a8-32b4-4c15-ae0a-4ecbbdbfd1ba,Writer,17,23.5,57.7,20.0,2.00,Low,13.7,12.90,0.10,1.00,2.40,1.70,9.58,2.46,-14.60,Stable,Efficient,6.22,25.63,High,16-20,High AI,Toxic High Performer,1.62,Stable
c801dd2c-e701-4505-8f09-514f6b0b3714,Writer,20,15.1,33.5,22.1,2.10,High,6.9,6.00,3.31,2.00,7.20,2.00,10.00,2.22,23.10,Stable,Hardworking,2.24,22.19,High,16-20,High AI,Struggler,1.49,Stable
e8284899-79c4-4a68-a0a8-3abe608a0d86,Manager,9,5.0,5.0,31.6,0.60,Low,12.2,11.90,1.04,6.00,2.60,3.80,8.03,1.00,-11.10,Risk,Hardworking,0.69,12.45,High,8-12,Medium AI,Struggler,2.13,Stable
1f04b527-b985-4bfa-ac29-c6fbe97ac727,Marketer,1,8.2,16.8,21.6,3.80,Low,2.7,7.00,2.47,7.00,5.60,7.90,5.00,2.05,18.30,Stable,Developing,5.06,40.98,Moderate,0-4,Medium AI,Steady Worker,4.69,Monitor
96fb6784-8f92-4d0b-ae4d-96282deccb73,Developer,20,17.9,42.5,18.6,3.70,Low,1.0,4.10,0.10,9.00,5.90,6.60,5.95,2.37,24.40,Stable,Efficient,11.88,39.90,Moderate,16-20,High AI,Star Performer,4.14,Monitor
10815d6a-300b-42cc-8228-d52f890dc408,Developer,20,17.4,45.7,20.3,1.10,Low,1.0,5.90,0.80,4.00,5.10,6.30,6.17,2.63,18.60,Risk,Efficient,11.04,42.57,Moderate,16-20,High AI,Star Performer,4.09,Monitor
af6ad57e-622c-47f4-92b7-1c865282fbc8,Developer,16,9.1,29.9,24.4,1.00,High,2.9,6.70,1.66,1.00,2.90,3.90,10.00,3.29,4.90,Risk,Hardworking,2.49,32.86,High,12-16,Medium AI,Struggler,2.48,Stable
2594c5f1-5203-4b75-a99a-2caddcf783af,Designer,4,5.8,17.7,20.4,3.80,Medium,7.2,10.00,1.01,5.00,4.40,6.20,7.90,3.05,4.80,Stable,Hardworking,2.55,38.63,Moderate,0-4,Medium AI,Steady Worker,3.71,Monitor
bcddeb54-079e-4e9b-85cf-8d50fde6c0b9,Developer,7,15.8,60.1,37.3,7.70,Low,9.8,1.30,3.60,6.00,8.00,8.20,8.76,3.80,28.90,Growth,Risky,5.01,43.42,High,4-8,High AI,Toxic High Performer,4.35,Monitor
2b1604bc-a9ca-4ac8-859f-db16c2a5e73d,Developer,16,13.8,22.8,29.1,0.40,High,9.2,9.10,4.52,5.00,5.30,1.00,10.00,1.65,8.20,Risk,Hardworking,1.25,16.52,High,12-16,High AI,Struggler,0.96,Stable
6881220d-e339-4018-b45e-926994c74436,Writer,13,17.7,40.1,14.8,1.00,High,3.5,7.10,2.28,6.00,5.10,4.00,10.00,2.27,14.90,Risk,Risky,3.10,22.66,High,12-16,High AI,Toxic High Performer,2.11,Stable
cfe10f00-7ed0-4cb5-8194-53bc2ff00674,Designer,8,10.2,19.8,25.4,2.10,High,1.0,5.30,2.33,8.00,6.80,3.90,10.00,1.94,27.70,Stable,Hardworking,1.52,19.41,High,4-8,Medium AI,Struggler,1.95,Stable
4cf01b01-438b-4973-9436-8e4f86748fb3,Designer,14,5.3,32.3,16.9,1.70,Low,3.1,8.80,2.81,4.00,6.40,9.70,3.67,6.09,20.10,Risk,Developing,17.24,166.06,,12-16,Medium AI,Steady Worker,7.25,Critical
7260a6e6-bffc-4d7b-9a51-5f8655b0ea25,Developer,11,11.6,29.7,21.6,1.90,High,6.6,6.90,4.39,9.00,4.60,3.00,10.00,2.56,9.50,Risk,Hardworking,1.67,25.60,High,8-12,Medium AI,Struggler,1.92,Stable
64a9694d-96e8-4acb-b0b2-8d0cc9402d5c,Writer,6,18.3,45.1,26.2,1.50,High,4.8,7.20,4.13,4.00,6.50,1.00,10.00,2.46,20.50,Risk,Risky,2.65,24.64,High,4-8,High AI,Toxic High Performer,1.29,Stable
82dfa388-3677-4d82-8fae-3d4e87da6659,Writer,13,17.2,43.8,17.6,1.90,Low,6.4,5.50,2.01,3.00,4.70,5.70,6.62,2.55,11.60,Risk,Risky,7.99,38.47,Moderate,12-16,High AI,Star Performer,3.74,Monitor
77b65e1d-4dae-4d2a-b9c9-5c61f1973cdd,Writer,6,11.1,17.1,33.1,1.80,Low,4.6,8.30,0.10,10.00,3.90,3.80,8.03,1.54,6.60,Risk,Hardworking,2.63,19.18,High,4-8,Medium AI,Struggler,2.35,Stable
4d828895-7130-4389-8f9b-f94b2e893f90,Developer,14,14.2,38.7,24.0,3.40,High,2.6,6.40,3.55,10.00,5.60,2.80,10.00,2.73,19.00,Stable,Hardworking,2.50,27.25,High,12-16,High AI,Toxic High Performer,1.93,Stable
43918f8b-0dcf-4686-a014-911805f417a7,Designer,4,8.6,24.1,15.3,1.30,Medium,2.4,7.70,2.03,10.00,6.10,7.90,6.63,2.80,20.40,Risk,Developing,4.37,42.27,Moderate,0-4,Medium AI,Steady Worker,4.50,Monitor
c3f6d44c-b5c8-4387-801c-330812c4fe2f,Developer,12,7.9,12.0,27.8,0.30,High,8.4,5.80,1.36,8.00,4.30,2.00,10.00,1.52,7.30,Risk,Hardworking,1.04,15.19,High,8-12,Medium AI,Struggler,1.21,Stable
ad6bad03-5a2d-4b95-96c2-fb4e6e6f20ef,Designer,19,1.0,4.2,25.3,3.20,Low,5.7,7.80,0.10,3.00,5.40,8.00,4.92,4.20,13.50,Stable,Developing,1.72,85.37,Low,16-20,Low AI,Steady Worker,5.60,Critical
e61087dd-2d1c-4a61-a4a4-282f6b23b1d0,Designer,13,5.6,22.6,27.1,1.10,Low,5.9,6.90,4.61,7.00,4.10,6.40,6.12,4.04,7.70,Risk,Developing,3.25,65.94,Moderate,12-16,Medium AI,Struggler,4.70,Monitor
b19e4dc9-4738-40c5-8090-43d7caf2e794,Marketer,4,11.6,29.4,19.1,1.10,High,3.9,9.50,3.34,4.00,5.70,4.40,10.00,2.53,15.10,Risk,Hardworking,1.96,25.34,High,0-4,Medium AI,Struggler,2.33,Stable
d0899945-313a-4f8b-8657-09406c6d65b8,Analyst,18,15.5,41.4,13.5,2.90,Low,2.0,6.00,1.90,5.00,6.10,8.20,4.76,2.67,22.50,Stable,Efficient,14.80,56.11,Low,16-20,High AI,Star Performer,5.10,Critical
cc6327c9-fcfc-4fba-92c4-c24378a81ad8,Developer,1,10.4,28.4,24.9,6.80,Medium,6.9,7.70,0.10,7.00,5.40,4.00,9.53,2.73,12.40,Growth,Hardworking,3.10,28.65,High,0-4,Medium AI,Struggler,2.43,Stable
d6b33343-c95e-4f4a-a891-7e953c8cf61a,Designer,5,1.2,8.6,28.1,2.60,Medium,3.1,7.60,1.67,8.00,5.90,6.40,7.74,7.17,18.80,Stable,Hardworking,1.20,92.59,Moderate,4-8,Low AI,Steady Worker,5.46,Critical
d000061b-fcc8-4dde-8d98-2b3abf02f255,Analyst,20,4.2,2.5,29.7,1.60,High,1.0,6.10,2.62,5.00,6.40,4.30,10.00,0.60,24.90,Risk,Hardworking,0.18,5.95,High,16-20,Low AI,Struggler,1.53,Stable
d27733ae-6dc1-494c-96d3-155f713790fb,Manager,20,6.2,10.2,15.6,1.00,Medium,14.9,16.80,2.01,9.00,3.60,5.30,8.55,1.65,-13.70,Risk,Hardworking,1.11,19.24,High,16-20,Medium AI,Struggler,2.68,Stable
76050f47-acf1-4b1a-803b-01fbe9279c0d,Marketer,12,9.6,24.3,15.9,5.70,Medium,6.2,12.20,0.10,10.00,3.40,6.60,7.60,2.53,-1.40,Growth,Hardworking,4.16,33.31,Moderate,8-12,Medium AI,Steady Worker,3.71,Monitor
ec3c6ace-3f75-470a-869e-ff0397f09368,Marketer,3,11.8,26.6,30.2,1.30,Low,11.8,10.50,1.22,4.00,5.20,2.60,8.93,2.25,3.70,Risk,Hardworking,2.93,25.24,High,0-4,Medium AI,Struggler,2.00,Stable
a1b44be0-0aa8-494d-961b-3143a9dd55cb,Manager,17,6.0,9.9,29.2,2.00,High,17.0,14.00,1.35,3.00,1.80,1.00,10.00,1.65,-22.00,Stable,Hardworking,0.86,16.50,High,16-20,Medium AI,Struggler,0.96,Stable
e98e6197-9285-46a6-8018-fd4bf992874e,Analyst,3,9.5,19.6,16.3,2.00,Low,8.2,10.20,2.02,4.00,4.00,7.50,5.29,2.06,1.60,Stable,Developing,5.59,39.00,Moderate,0-4,Medium AI,Steady Worker,4.49,Monitor
ba21d15b-acd8-4e12-8316-73d7b4ffe16b,Developer,4,16.1,38.0,20.9,2.70,Medium,4.7,6.60,1.73,6.00,4.90,4.10,9.45,2.36,13.20,Stable,Hardworking,3.52,24.98,High,0-4,High AI,Toxic High Performer,2.34,Stable
70485b06-94ad-4789-8aa7-e9d5844317fb,Developer,12,10.5,24.6,20.7,1.10,Medium,7.6,11.70,3.51,3.00,3.80,4.80,8.93,2.34,-0.30,Risk,Hardworking,2.00,26.24,High,8-12,Medium AI,Struggler,2.70,Stable
b9630bd7-8c7c-4c51-9aaf-9547525f308e,Analyst,12,12.0,31.9,33.3,1.50,High,10.3,9.80,1.01,5.00,4.50,1.00,10.00,2.66,2.40,Risk,Hardworking,2.87,26.58,High,8-12,Medium AI,Struggler,1.36,Stable
59d6d817-bd9d-4b87-99be-ab68454245d7,Developer,20,10.1,59.5,17.9,5.00,Medium,18.0,14.20,4.07,2.00,7.10,6.40,6.78,5.89,3.30,Stable,Risky,7.68,86.89,Moderate,16-20,Medium AI,Toxic High Performer,5.24,Critical
83359f81-65ac-4139-9513-90de17868203,Developer,20,7.2,1.3,10.2,3.70,Medium,1.6,5.20,2.54,6.00,6.10,5.90,8.13,0.18,23.70,Stable,Hardworking,0.15,2.22,High,16-20,Medium AI,Struggler,2.40,Stable
962efb5a-4126-4abf-abcb-f10078098229,Manager,20,10.4,21.6,22.7,3.40,Low,21.0,13.80,1.56,5.00,2.70,2.50,9.00,2.08,-21.30,Stable,Hardworking,2.25,23.08,High,16-20,Medium AI,Struggler,1.88,Stable
4f925716-747b-41c7-87b5-a54504c70b77,Writer,20,19.4,21.0,30.6,8.40,Low,5.5,18.40,1.87,1.00,4.40,5.50,5.37,1.08,-1.90,Growth,Developing,5.92,20.16,Moderate,16-20,High AI,Steady Worker,3.47,Monitor
9992b131-24b0-4e15-a714-e5ffa5c9e2e2,Analyst,16,6.2,12.6,22.0,1.50,Medium,5.0,6.60,4.21,8.00,6.70,6.20,7.89,2.03,21.90,Risk,Hardworking,1.17,25.76,Moderate,12-16,Medium AI,Struggler,3.31,Monitor
10826b0a-1637-4f02-8e80-ec8338dc548a,Manager,16,0.0,6.2,30.2,6.10,Low,13.3,15.10,0.81,2.00,2.40,5.10,7.06,0.00,-16.40,Growth,Hardworking,1.14,0.00,Moderate,12-16,Low AI,Steady Worker,2.41,Stable
3d85c632-15e0-463d-b824-5f698e758bbb,Developer,20,22.6,43.3,13.1,6.30,Others,3.1,12.70,2.33,5.00,1.80,8.60,6.83,1.92,-6.80,Growth,Risky,7.12,28.05,Moderate,16-20,High AI,Star Performer,4.30,Monitor
52ca4dee-c7bf-4fbe-8727-cab02446a873,Designer,7,7.3,19.0,25.3,2.10,High,3.2,6.30,0.10,7.00,5.00,4.00,10.00,2.60,15.50,Stable,Hardworking,1.88,26.03,High,4-8,Medium AI,Struggler,2.24,Stable
41a0fb0c-a615-4c97-b7b8-9142653e38a9,Developer,3,13.7,33.8,23.7,4.60,High,10.0,10.00,2.08,5.00,3.30,1.20,10.00,2.47,-3.50,Stable,Hardworking,2.68,24.67,High,0-4,High AI,Struggler,1.35,Stable
39be64b3-7bf5-4cd9-ad13-4be6d0df0a0e,Developer,9,8.9,18.6,27.8,1.20,Low,7.1,11.70,0.86,6.00,4.90,5.00,7.13,2.09,5.70,Risk,Hardworking,3.34,29.31,Moderate,8-12,Medium AI,Steady Worker,3.20,Monitor
20d68c5e-282e-48a7-aea2-e89c818aa341,Developer,8,11.8,32.8,19.1,1.80,High,8.0,8.00,2.77,9.00,3.90,3.30,10.00,2.78,3.50,Risk,Hardworking,2.37,27.80,High,4-8,Medium AI,Struggler,2.10,Stable
41f60358-0c3a-4c44-a02c-e28fb74e517e,Analyst,7,11.6,27.7,15.4,1.30,Low,1.7,3.40,3.44,8.00,6.50,8.80,4.32,2.39,27.40,Risk,Developing,9.74,55.28,Low,4-8,Medium AI,Struggler,5.30,Critical
cadf1e31-4382-48d7-bbe3-71e88c15fdf1,Designer,18,2.8,14.2,25.8,9.80,Others,8.1,14.50,4.70,5.00,4.70,8.20,4.53,5.07,0.90,Overload,Developing,3.67,111.95,Low,16-20,Low AI,Struggler,6.13,Critical
2806c9ba-8b3f-4ad8-a728-31083a9280f9,Designer,15,6.5,51.4,36.0,9.90,Medium,10.2,11.70,1.28,3.00,2.70,4.90,4.77,7.91,-8.40,Overload,Efficient,19.70,165.78,Low,12-16,Medium AI,Star Performer,6.20,Critical
14ccde36-b42a-45e1-a7b4-b4115eebd7ae,Developer,3,18.0,47.1,17.5,3.20,Low,6.7,12.50,0.43,10.00,5.00,5.40,6.83,2.62,5.80,Stable,Efficient,9.66,38.31,Moderate,0-4,High AI,Star Performer,3.62,Monitor
fb01ebc2-7120-4934-bd93-2ebd1da17790,Designer,15,5.6,79.6,32.4,5.50,Medium,1.5,15.70,2.04,8.00,7.10,7.60,5.07,14.21,18.30,Growth,Risky,24.65,280.36,Moderate,12-16,Medium AI,Star Performer,9.44,Critical
99e2a8f7-0d3c-4968-aba6-3cd6189017fc,Manager,18,7.7,4.5,27.1,0.80,Low,15.3,12.70,0.10,10.00,5.70,3.50,8.26,0.58,0.50,Risk,Hardworking,0.65,7.08,High,16-20,Medium AI,Struggler,1.81,Stable
24a195cd-3619-47cd-a7b1-aee56f120135,Marketer,13,23.6,1.7,13.2,4.20,Medium,10.1,4.70,2.93,4.00,1.80,9.80,4.44,0.07,-5.80,Stable,Developing,0.61,1.62,Low,12-16,High AI,Steady Worker,4.64,Monitor
39edb507-9e96-4509-90fb-92bd91c0ca53,Analyst,10,8.6,22.6,18.5,2.40,High,1.0,3.10,0.10,2.00,6.90,6.00,9.69,2.63,30.40,Stable,Hardworking,2.38,27.12,High,8-12,Medium AI,Struggler,2.94,Stable
84caa836-4796-420f-9e8d-89c2b4797ca4,Analyst,4,4.7,1.6,32.3,1.10,Low,5.6,11.00,0.66,6.00,4.70,5.40,6.86,0.34,6.90,Risk,Developing,0.32,4.96,Moderate,0-4,Low AI,Steady Worker,2.70,Stable
4213ca91-05fd-48f7-b642-e3cab004a7ed,Manager,15,16.0,8.7,36.5,7.70,Medium,17.4,9.90,2.57,6.00,7.20,3.20,1.58,0.54,8.70,Growth,Developing,25.89,34.41,Low,12-16,High AI,Steady Worker,3.70,Monitor
ff5270e6-9734-4860-9f5a-26c69e600d1f,Developer,14,12.8,36.4,18.5,3.10,High,1.6,6.50,3.25,5.00,6.00,4.80,10.00,2.84,21.90,Stable,Hardworking,2.46,28.44,High,12-16,High AI,Toxic High Performer,2.58,Stable
d6955c50-9ba5-4830-98fb-b1fb25fc40a6,Analyst,11,16.0,7.7,11.4,4.50,Medium,12.3,1.80,2.09,5.00,1.70,3.20,9.11,0.48,-5.60,Stable,Hardworking,0.73,5.28,High,8-12,High AI,Struggler,1.42,Stable
1d0f77ea-5637-4cb4-baf0-d457fe249437,Developer,5,2.8,60.1,10.4,9.70,High,19.3,15.30,0.98,1.00,2.30,1.10,3.85,21.46,-23.10,Overload,Efficient,36.57,557.51,Low,4-8,Low AI,Star Performer,10.76,Critical
cd94e17e-9d11-4fcd-ac24-bee984a56ec2,Marketer,2,12.5,43.9,16.8,2.60,High,3.8,9.20,2.59,6.00,6.00,4.70,10.00,3.51,17.00,Stable,Risky,3.25,35.12,High,0-4,High AI,Toxic High Performer,2.81,Stable
7d565c6f-99a9-42a6-a46a-23ccd94e9f79,Designer,10,0.3,2.8,20.0,1.10,Medium,4.7,4.80,0.65,3.00,5.20,8.20,6.40,9.33,16.50,Risk,Developing,0.64,145.83,Moderate,8-12,Low AI,Steady Worker,7.27,Critical
6740e2ed-8da6-41e1-a792-6d1b67561bbd,Developer,17,16.9,47.3,10.0,3.20,Low,5.1,7.30,2.03,7.00,6.00,8.00,4.92,2.80,17.60,Stable,Risky,15.57,56.89,Low,16-20,High AI,Star Performer,5.04,Critical
14aca902-bac4-486f-a9ba-4aba6e9750d0,Marketer,11,14.5,39.6,17.9,1.70,Medium,9.4,12.40,4.48,4.00,3.60,4.10,9.46,2.73,-3.80,Risk,Hardworking,2.44,28.87,High,8-12,High AI,Toxic High Performer,2.48,Stable
6ba58ba7-2d83-4328-a507-ce9eb002b7ce,Designer,17,8.2,21.2,21.4,1.30,High,10.8,11.40,0.10,6.00,2.60,2.90,10.00,2.59,-9.20,Risk,Hardworking,2.10,25.85,High,16-20,Medium AI,Struggler,1.90,Stable
44f49978-4a7a-40db-b273-a8bb5e77170b,Analyst,8,4.9,63.9,36.1,3.80,High,10.1,18.40,0.71,7.00,1.10,8.30,4.99,13.04,-23.00,Stable,Efficient,23.84,261.34,Low,4-8,Low AI,Star Performer,9.21,Critical
83f41e37-910d-4911-9382-2aaac583808d,Marketer,19,7.2,24.3,16.3,1.80,Low,9.8,12.90,0.10,2.00,3.00,7.70,5.15,3.38,-7.70,Risk,Developing,9.07,65.53,Moderate,16-20,Medium AI,Steady Worker,5.12,Critical
2d4e7e8c-a26b-4fe4-b4be-d4fc55ff1115,Analyst,2,4.2,8.5,31.6,1.90,Low,4.4,6.70,3.10,1.00,4.80,5.90,6.46,2.02,12.90,Risk,Developing,1.41,31.33,Moderate,0-4,Low AI,Struggler,3.64,Monitor
df1f70ec-f7bd-4191-9010-f41005235fcd,Manager,3,6.0,7.3,25.3,0.80,Low,22.4,15.80,4.80,3.00,1.10,2.60,8.92,1.22,-32.70,Risk,Hardworking,0.48,13.64,High,0-4,Medium AI,Struggler,1.59,Stable
466a2865-38d9-4ec5-8950-1c24a657155c,Manager,11,2.4,5.5,30.8,1.00,High,14.2,9.80,1.04,9.00,2.50,1.10,10.00,2.29,-11.50,Risk,Hardworking,0.49,22.92,High,8-12,Low AI,Struggler,1.25,Stable
